"Numéro cde";"Numéro facture";"Date facture";"Total TTC";"Total HT";TVA;Statut;payment
20393;19601;21/10/2024;0.000000;0.000000;0.000000;Expédié;Chèque
20394;19602;21/10/2024;0.000000;0.000000;0.000000;Expédié;Chèque
20395;19603;21/10/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
20396;19604;21/10/2024;9.950000;8.870000;1.080000;Livré;"Card via Stripe"
20397;19605;22/10/2024;13.350000;12.260000;1.090000;Livré;"Link via Stripe"
18628;19606;22/10/2024;188.050000;183.225000;4.825000;Livré;Chèque
20400;19607;22/10/2024;0.000000;0.000000;0.000000;Expédié;Chèque
20402;19608;22/10/2024;23.350000;22.260000;1.090000;Livré;"Link via Stripe"
20403;19609;22/10/2024;30.450000;28.160000;2.290000;Livré;"Link via Stripe"
20404;19610;23/10/2024;63.490000;63.490000;0.000000;Livré;"Link via Stripe"
20405;19611;23/10/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
20406;19612;23/10/2024;32.450000;30.890000;1.560000;Expédié;"Card via Stripe"
20407;19613;23/10/2024;35.650000;33.100000;2.550000;Livré;PayPal
20431;19614;23/10/2024;13.350000;12.260000;1.090000;Livré;"Card via Stripe"
20432;19615;23/10/2024;138.200000;128.010000;10.190000;Livré;PayPal
20433;19616;23/10/2024;31.050000;29.040000;2.010000;Livré;"Card via Stripe"
20434;19617;23/10/2024;67.800000;64.140000;3.660000;Livré;"Link via Stripe"
20435;19618;24/10/2024;20.380000;20.380000;0.000000;Livré;"Link via Stripe"
20436;19619;24/10/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
20444;19620;24/10/2024;36.000000;33.750000;2.250000;Livré;Chèque
20443;19621;24/10/2024;50.000000;50.000000;0.000000;Livré;Chèque
20442;19622;24/10/2024;100.000000;96.350000;3.650000;Expédié;Chèque
20440;19623;24/10/2024;83.600000;81.390000;2.210000;Livré;Chèque
20439;19624;24/10/2024;70.000000;66.350000;3.650000;Livré;Chèque
20438;19625;24/10/2024;5.000000;5.000000;0.000000;Livré;Chèque
20437;19626;24/10/2024;25.550000;23.520000;2.030000;Livré;Chèque
20429;19627;24/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20428;19628;24/10/2024;152.000000;143.810000;8.190000;Livré;Chèque
20427;19629;24/10/2024;40.950000;37.788333;3.161667;Livré;Chèque
20425;19630;24/10/2024;26.550000;24.480000;2.070000;Livré;Chèque
20424;19631;24/10/2024;30.000000;25.000000;5.000000;Livré;Chèque
20423;19632;24/10/2024;20.000000;18.600000;1.400000;Expédié;Chèque
20422;19633;24/10/2024;20.650000;18.880000;1.770000;Livré;Chèque
20421;19634;24/10/2024;83.600000;81.050000;2.550000;Livré;Chèque
20420;19635;24/10/2024;32.000000;30.650000;1.350000;Expédié;Chèque
20419;19636;24/10/2024;37.950000;35.810000;2.140000;Livré;Chèque
20418;19637;24/10/2024;30.000000;27.260000;2.740000;Livré;Chèque
20417;19638;24/10/2024;300.000000;300.000000;0.000000;Livré;Chèque
20416;19639;24/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20415;19640;24/10/2024;150.000000;150.000000;0.000000;Livré;Chèque
20414;19641;24/10/2024;20.000000;18.830000;1.170000;Expédié;Chèque
20413;19642;24/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20412;19643;24/10/2024;10.000000;10.000000;0.000000;Livré;Chèque
20411;19644;24/10/2024;10.000000;10.000000;0.000000;Livré;Chèque
20410;19645;24/10/2024;50.000000;50.000000;0.000000;Livré;Chèque
20409;19646;24/10/2024;30.000000;30.000000;0.000000;Livré;Chèque
20408;19647;24/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20399;19648;24/10/2024;40.000000;37.550000;2.450000;Livré;Chèque
20398;19649;24/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20381;19650;24/10/2024;15.850000;14.340000;1.510000;Expédié;Chèque
20379;19651;24/10/2024;9.900000;9.380000;0.520000;Expédié;Chèque
20378;19652;24/10/2024;50.450000;48.160000;2.290000;Livré;Chèque
20377;19653;24/10/2024;20.000000;20.000000;0.000000;Livré;Chèque
20376;19654;24/10/2024;23.700000;22.010000;1.690000;Livré;Chèque
20375;19655;24/10/2024;20.000000;18.830000;1.170000;Expédié;Chèque
20374;19656;24/10/2024;60.000000;56.550000;3.450000;Livré;Chèque
20373;19657;24/10/2024;63.800000;62.630000;1.170000;Expédié;Chèque
20372;19658;24/10/2024;30.000000;30.000000;0.000000;Livré;Chèque
20371;19659;24/10/2024;63.800000;62.630000;1.170000;Expédié;Chèque
20370;19660;24/10/2024;23.800000;23.800000;0.000000;Livré;Chèque
20369;19661;24/10/2024;29.950000;27.710000;2.240000;Livré;Chèque
20368;19662;24/10/2024;100.000000;100.000000;0.000000;Livré;Chèque
20367;19663;24/10/2024;33.800000;32.630000;1.170000;Expédié;Chèque
20366;19664;24/10/2024;100.000000;97.270000;2.730000;Livré;Chèque
20363;19665;24/10/2024;20.000000;18.926667;1.073333;Livré;Chèque
20361;19666;24/10/2024;30.000000;30.000000;0.000000;Livré;Chèque
20360;19667;24/10/2024;43.800000;42.630000;1.170000;Expédié;Chèque
20359;19668;24/10/2024;40.000000;38.830000;1.170000;Expédié;Chèque
20358;19669;24/10/2024;23.800000;22.630000;1.170000;Expédié;Chèque
20357;19670;24/10/2024;33.800000;32.630000;1.170000;Expédié;Chèque
20356;19671;24/10/2024;100.000000;96.350000;3.650000;Livré;Chèque
20355;19672;24/10/2024;70.000000;70.000000;0.000000;Expédié;Chèque
20354;19673;24/10/2024;24.800000;23.463333;1.336667;Expédié;Chèque
20353;19674;24/10/2024;10.000000;10.000000;0.000000;Expédié;Chèque
20352;19675;24/10/2024;50.000000;50.000000;0.000000;Livré;Chèque
20351;19676;24/10/2024;63.800000;62.630000;1.170000;Expédié;Chèque
20350;19677;24/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20349;19678;24/10/2024;100.000000;96.350000;3.650000;Livré;Chèque
20324;19679;24/10/2024;330.600000;315.830000;14.770000;Livré;Chèque
20445;19680;24/10/2024;200.000000;189.620000;10.380000;Livré;Virement
20448;19681;24/10/2024;15.740000;15.740000;0.000000;Livré;"Link via Stripe"
20450;19682;24/10/2024;25.750000;23.720000;2.030000;Livré;"Link via Stripe"
20451;19683;25/10/2024;0.000000;0.000000;0.000000;Expédié;Chèque
20460;19684;25/10/2024;15.850000;14.338333;1.511667;Livré;Chèque
20461;19685;25/10/2024;25.850000;23.820000;2.030000;Livré;"Link via Stripe"
20462;19686;25/10/2024;11.000000;9.170000;1.830000;Livré;PayPal
20463;19687;25/10/2024;35.950000;34.960000;0.990000;Livré;"Link via Stripe"
20464;19688;26/10/2024;79.860000;79.860000;0.000000;Livré;PayPal
20465;19689;26/10/2024;29.950000;27.700000;2.250000;Livré;"Link via Stripe"
20466;19690;26/10/2024;53.600000;49.190000;4.410000;Livré;PayPal
20467;19691;26/10/2024;20.850000;19.080000;1.770000;Livré;"Link via Stripe"
20469;19692;26/10/2024;16.000000;13.910000;2.090000;Livré;PayPal
20470;19693;27/10/2024;63.700000;55.350000;8.350000;Livré;"Link via Stripe"
20471;19694;27/10/2024;20.850000;19.080000;1.770000;Livré;"Link via Stripe"
20472;19695;27/10/2024;15.750000;14.240000;1.510000;Livré;PayPal
20473;19696;27/10/2024;29.950000;27.710000;2.240000;Livré;"Link via Stripe"
20474;19697;28/10/2024;0.000000;0.000000;0.000000;Livré;Chèque
20482;19698;28/10/2024;10.950000;9.130000;1.820000;Expédié;"Card via Stripe"
20485;19699;28/10/2024;10.000000;10.000000;0.000000;Livré;Espèces
20499;19700;28/10/2024;24.650000;22.680000;1.970000;Livré;"Card via Stripe"
20500;19701;28/10/2024;52.550000;46.160000;6.390000;Livré;"Link via Stripe"
20501;19702;28/10/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
20507;19703;28/10/2024;24.950000;23.870000;1.080000;Livré;"Link via Stripe"
20518;19704;28/10/2024;70.380000;70.380000;0.000000;Livré;"Card via Stripe"
20519;19705;28/10/2024;24.850000;22.990000;1.860000;Livré;"Card via Stripe"
20520;19706;28/10/2024;15.850000;14.340000;1.510000;Expédié;"Link via Stripe"
20521;19707;28/10/2024;70.600000;69.390000;1.210000;Livré;PayPal
20522;19708;29/10/2024;30.250000;27.150000;3.100000;Livré;"Card via Stripe"
20523;19709;29/10/2024;18.450000;17.100000;1.350000;Livré;"Card via Stripe"
20524;19710;29/10/2024;12.850000;11.500000;1.350000;Livré;"Link via Stripe"
20525;19711;29/10/2024;55.800000;47.630000;8.170000;Livré;"Card via Stripe"
20526;19712;29/10/2024;10.000000;8.906667;1.093333;Expédié;Chèque
20517;19713;29/10/2024;34.950000;32.450000;2.500000;Livré;Chèque
20516;19714;29/10/2024;85.000000;80.570000;4.430000;Livré;Chèque
20515;19715;29/10/2024;29.000000;27.490000;1.510000;Livré;Chèque
20514;19716;29/10/2024;85.000000;80.570000;4.430000;Livré;Chèque
20513;19717;29/10/2024;34.950000;32.450000;2.500000;Livré;Chèque
20512;19718;29/10/2024;34.950000;32.450000;2.500000;Livré;Chèque
20511;19719;29/10/2024;85.000000;80.570000;4.430000;Livré;Chèque
20510;19720;29/10/2024;34.950000;32.450000;2.500000;Livré;Chèque
20509;19721;29/10/2024;29.000000;27.490000;1.510000;Livré;Chèque
20508;19722;29/10/2024;34.950000;32.450000;2.500000;Livré;Chèque
20506;19723;29/10/2024;29.000000;27.490000;1.510000;Livré;Chèque
20505;19724;29/10/2024;100.000000;94.580000;5.420000;Livré;Chèque
20503;19725;29/10/2024;33.800000;32.630000;1.170000;Expédié;Chèque
20502;19726;29/10/2024;43.800000;42.630000;1.170000;Expédié;Chèque
20498;19727;29/10/2024;100.000000;100.000000;0.000000;Livré;Chèque
20497;19728;29/10/2024;50.000000;50.000000;0.000000;Livré;Chèque
20496;19729;29/10/2024;20.000000;20.000000;0.000000;Livré;Chèque
20495;19730;29/10/2024;0.000000;0.000000;0.000000;Livré;Chèque
20494;19731;29/10/2024;14.000000;12.796667;1.203333;Expédié;Chèque
20493;19732;29/10/2024;43.500000;40.770000;2.730000;Livré;Chèque
20492;19733;29/10/2024;30.000000;30.000000;0.000000;Livré;Chèque
20491;19734;29/10/2024;150.000000;150.000000;0.000000;Livré;Chèque
20490;19735;29/10/2024;88.850000;86.140000;2.710000;Livré;Chèque
20488;19736;29/10/2024;20.000000;20.000000;0.000000;Livré;Chèque
20487;19737;29/10/2024;34.950000;32.450000;2.500000;Livré;Chèque
20486;19738;29/10/2024;85.000000;80.570000;4.430000;Livré;Chèque
20484;19739;29/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20483;19740;29/10/2024;43.750000;40.790000;2.960000;Livré;Chèque
20480;19741;29/10/2024;30.000000;28.830000;1.170000;Expédié;Chèque
20479;19742;29/10/2024;33.800000;32.630000;1.170000;Expédié;Chèque
20478;19743;29/10/2024;43.800000;42.630000;1.170000;Expédié;Chèque
20477;19744;29/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20476;19745;29/10/2024;13.800000;13.800000;0.000000;Livré;Chèque
20475;19746;29/10/2024;63.800000;62.630000;1.170000;Expédié;Chèque
20458;19747;29/10/2024;25.000000;25.000000;0.000000;Livré;Chèque
20457;19748;29/10/2024;70.000000;66.350000;3.650000;Livré;Chèque
20456;19749;29/10/2024;34.800000;32.770000;2.030000;Livré;Chèque
20455;19750;29/10/2024;57.250000;53.578333;3.671667;Livré;Chèque
20454;19751;29/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20453;19752;29/10/2024;60.000000;56.796667;3.203333;Livré;Chèque
20452;19753;29/10/2024;20.000000;18.830000;1.170000;Expédié;Chèque
20447;19754;29/10/2024;15.000000;15.000000;0.000000;Livré;Chèque
20446;19755;29/10/2024;101.050000;93.580000;7.470000;Livré;Chèque
20401;19756;29/10/2024;155.500000;148.160000;7.340000;Livré;Chèque
20382;19757;29/10/2024;10.350000;9.415000;0.935000;Livré;Chèque
20364;19758;29/10/2024;37.600000;35.910000;1.690000;Livré;Chèque
20197;19759;29/10/2024;31.800000;30.630000;1.170000;Expédié;Chèque
20042;19760;29/10/2024;30.000000;28.390000;1.610000;Livré;Chèque
20530;19761;29/10/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
20531;19762;29/10/2024;21.000000;21.000000;0.000000;Livré;"Link via Stripe"
20532;19763;29/10/2024;18.450000;17.100000;1.350000;Livré;"Link via Stripe"
20533;19764;29/10/2024;71.000000;67.180000;3.820000;Livré;PayPal
20534;19765;30/10/2024;65.700000;62.150000;3.550000;Livré;"Link via Stripe"
20542;19766;30/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20541;19767;30/10/2024;59.350000;55.570000;3.780000;Livré;Chèque
20540;19768;30/10/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20539;19769;30/10/2024;56.000000;52.233333;3.766667;Livré;Chèque
20538;19770;30/10/2024;100.000000;96.350000;3.650000;Livré;Chèque
20537;19771;30/10/2024;53.800000;52.630000;1.170000;Expédié;Chèque
20536;19772;30/10/2024;20.000000;20.000000;0.000000;Livré;Chèque
20535;19773;30/10/2024;83.600000;81.390000;2.210000;Livré;Chèque
20529;19774;30/10/2024;33.800000;32.630000;1.170000;Expédié;Chèque
20528;19775;30/10/2024;7.000000;7.000000;0.000000;Livré;Chèque
20527;19776;30/10/2024;15.000000;13.646667;1.353333;Expédié;Chèque
20459;19777;30/10/2024;15.950000;14.440000;1.510000;Expédié;Chèque
20301;19778;30/10/2024;20.850000;19.080000;1.770000;Livré;Chèque
20544;19779;30/10/2024;105.000000;99.370000;5.630000;Livré;"Link via Stripe"
20545;19780;30/10/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
20547;19781;31/10/2024;25.850000;23.820000;2.030000;Livré;"Link via Stripe"
20548;19782;31/10/2024;52.600000;49.730000;2.870000;Livré;"Card via Stripe"
20549;19783;31/10/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
20550;19784;31/10/2024;50.650000;46.190000;4.460000;Livré;"Link via Stripe"
20556;19785;31/10/2024;109.900000;104.010000;5.890000;Livré;"Link via Stripe"
20560;19786;31/10/2024;33.350000;29.730000;3.620000;Livré;"Link via Stripe"
20504;19787;31/10/2024;146.600000;138.810000;7.790000;Livré;Virement
20561;19788;31/10/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
20562;19789;31/10/2024;10.350000;9.420000;0.930000;Livré;"Card via Stripe"
20563;19790;31/10/2024;70.000000;68.840000;1.160000;Expédié;"Link via Stripe"
20565;19791;01/11/2024;54.450000;51.030000;3.420000;Livré;"Card via Stripe"
20566;19792;01/11/2024;13.450000;12.360000;1.090000;Livré;"Link via Stripe"
20567;19793;01/11/2024;60.800000;57.410000;3.390000;Livré;"Card via Stripe"
20569;19794;01/11/2024;52.000000;49.170000;2.830000;Livré;PayPal
20571;19795;01/11/2024;48.520000;48.520000;0.000000;Livré;PayPal
20572;19796;01/11/2024;166.800000;158.000000;8.800000;Livré;"Link via Stripe"
20573;19797;01/11/2024;156.900000;147.470000;9.430000;Livré;"Link via Stripe"
20574;19798;02/11/2024;18.350000;17.000000;1.350000;Livré;"Card via Stripe"
20575;19799;02/11/2024;20.850000;19.080000;1.770000;Livré;"Link via Stripe"
20576;19800;02/11/2024;100.000000;94.670000;5.330000;Livré;"Link via Stripe"
20577;19801;02/11/2024;10.950000;9.130000;1.820000;Livré;"Card via Stripe"
20578;19802;02/11/2024;20.850000;19.080000;1.770000;Livré;"Card via Stripe"
20579;19803;02/11/2024;24.850000;22.990000;1.860000;Livré;"Link via Stripe"
20580;19804;02/11/2024;123.360000;123.360000;0.000000;Livré;PayPal
20581;19805;02/11/2024;31.750000;29.530000;2.220000;Livré;"Link via Stripe"
20582;19806;03/11/2024;57.610000;57.610000;0.000000;Livré;"Link via Stripe"
20583;19807;03/11/2024;34.450000;28.710000;5.740000;Livré;"Link via Stripe"
20584;19808;03/11/2024;40.750000;37.940000;2.810000;Livré;"Link via Stripe"
20585;19809;03/11/2024;15.950000;13.300000;2.650000;Livré;"Link via Stripe"
20586;19810;03/11/2024;44.450000;39.900000;4.550000;Livré;"Card via Stripe"
20587;19811;03/11/2024;15.850000;14.340000;1.510000;Livré;"Card via Stripe"
20588;19812;03/11/2024;149.900000;141.950000;7.950000;Livré;"Link via Stripe"
20589;19813;03/11/2024;66.400000;62.820000;3.580000;Livré;"Card via Stripe"
20590;19814;03/11/2024;56.000000;53.490000;2.510000;Livré;"Link via Stripe"
20592;19815;04/11/2024;71.000000;69.780000;1.220000;Livré;PayPal
20593;19816;04/11/2024;22.450000;20.890000;1.560000;Livré;"Link via Stripe"
20594;19817;04/11/2024;0.000000;0.000000;0.000000;Livré;Chèque
20595;19818;04/11/2024;0.000000;0.000000;0.000000;Livré;Chèque
20596;19819;04/11/2024;12.850000;11.500000;1.350000;Livré;"Link via Stripe"
20597;19820;04/11/2024;18.350000;17.000000;1.350000;Livré;"Link via Stripe"
20604;19821;04/11/2024;0.000000;0.000000;0.000000;Expédié;Chèque
20607;19822;04/11/2024;8.450000;7.620000;0.830000;Livré;"Card via Stripe"
20610;19823;04/11/2024;48.720000;48.720000;0.000000;Livré;PayPal
20611;19824;04/11/2024;25.850000;23.820000;2.030000;Livré;"Card via Stripe"
20613;19825;04/11/2024;71.000000;70.830000;0.170000;Livré;"Link via Stripe"
20614;19826;04/11/2024;32.450000;30.060000;2.390000;Livré;"Card via Stripe"
20615;19827;05/11/2024;57.800000;54.660000;3.140000;Livré;"Card via Stripe"
20616;19828;05/11/2024;51.000000;50.830000;0.170000;Annulé;"Link via Stripe"
20617;19829;05/11/2024;13.350000;12.255000;1.095000;Livré;"Stripe payment module"
20624;19830;05/11/2024;16.350000;14.760000;1.590000;Livré;"Link via Stripe"
20625;19831;05/11/2024;48.850000;46.260000;2.590000;Livré;"Link via Stripe"
20626;19832;05/11/2024;40.750000;37.940000;2.810000;Livré;"Card via Stripe"
20628;19833;05/11/2024;47.450000;42.890000;4.560000;Livré;"Link via Stripe"
20627;19834;05/11/2024;5010.290000;4732.110000;278.180000;Livré;Virement
20629;19835;05/11/2024;31.000000;31.000000;0.000000;Livré;"Card via Stripe"
20632;19836;06/11/2024;15.950000;14.440000;1.510000;Expédié;"Link via Stripe"
20641;19837;06/11/2024;17.750000;16.140000;1.610000;Livré;"Card via Stripe"
20647;19838;06/11/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
20646;19839;06/11/2024;90.000000;86.350000;3.650000;Livré;Chèque
20645;19840;06/11/2024;34.950000;32.450000;2.500000;Livré;Chèque
20644;19841;06/11/2024;34.950000;32.450000;2.500000;Livré;Chèque
20643;19842;06/11/2024;100.000000;100.000000;0.000000;Livré;Chèque
20642;19843;06/11/2024;20.000000;20.000000;0.000000;Livré;Chèque
20640;19844;06/11/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20639;19845;06/11/2024;20.000000;20.000000;0.000000;Livré;Chèque
20638;19846;06/11/2024;34.000000;31.656667;2.343333;Livré;Chèque
20637;19847;06/11/2024;20.000000;20.000000;0.000000;Livré;Chèque
20636;19848;06/11/2024;95.750000;93.980000;1.770000;Livré;Chèque
20635;19849;06/11/2024;53.800000;52.630000;1.170000;Expédié;Chèque
20634;19850;06/11/2024;10.000000;10.000000;0.000000;Livré;Chèque
20633;19851;06/11/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20622;19852;06/11/2024;0.000000;0.000000;0.000000;Livré;Chèque
20621;19853;06/11/2024;30.000000;30.000000;0.000000;Livré;Chèque
20620;19854;06/11/2024;90.000000;86.350000;3.650000;Livré;Chèque
20619;19855;06/11/2024;100.000000;100.000000;0.000000;Livré;Chèque
20618;19856;06/11/2024;30.000000;30.000000;0.000000;Livré;Chèque
20609;19857;06/11/2024;30.000000;27.970000;2.030000;Livré;Chèque
20608;19858;06/11/2024;64.850000;63.505000;1.345000;Livré;Chèque
20606;19859;06/11/2024;85.000000;80.570000;4.430000;Livré;Chèque
20605;19860;06/11/2024;85.000000;80.570000;4.430000;Livré;Chèque
20603;19861;06/11/2024;50.000000;50.000000;0.000000;Livré;Chèque
20602;19862;06/11/2024;70.000000;66.350000;3.650000;Livré;Chèque
20601;19863;06/11/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20600;19864;06/11/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20599;19865;06/11/2024;15.000000;13.630000;1.370000;Expédié;Chèque
20598;19866;06/11/2024;93.500000;90.770000;2.730000;Livré;Chèque
20564;19867;06/11/2024;98.700000;93.070000;5.630000;Livré;Chèque
20559;19868;06/11/2024;34.950000;32.450000;2.500000;Livré;Chèque
20558;19869;06/11/2024;34.950000;32.450000;2.500000;Livré;Chèque
20555;19870;06/11/2024;90.550000;83.780000;6.770000;Livré;Chèque
20554;19871;06/11/2024;79.900000;75.730000;4.170000;Livré;Chèque
20553;19872;06/11/2024;70.000000;66.350000;3.650000;Livré;Chèque
20552;19873;06/11/2024;20.000000;20.000000;0.000000;Livré;Chèque
20551;19874;06/11/2024;39.600000;37.520000;2.080000;Livré;Chèque
20489;19875;06/11/2024;15.850000;14.340000;1.510000;Expédié;Chèque
20648;19876;06/11/2024;12.450000;10.950000;1.500000;Expédié;"Card via Stripe"
20649;19877;06/11/2024;13.350000;12.260000;1.090000;Livré;"Link via Stripe"
20650;19878;06/11/2024;15.750000;14.240000;1.510000;Livré;"Card via Stripe"
20651;19879;06/11/2024;4.950000;4.130000;0.820000;Livré;"Card via Stripe"
20652;19880;06/11/2024;201.000000;200.830000;0.170000;Livré;"Link via Stripe"
20653;19881;07/11/2024;86.000000;81.630000;4.370000;Livré;"Card via Stripe"
20654;19882;07/11/2024;15.850000;14.340000;1.510000;Expédié;PayPal
20663;19883;07/11/2024;27.750000;25.620000;2.130000;Livré;"Card via Stripe"
20664;19884;07/11/2024;40.750000;37.940000;2.810000;Livré;"Card via Stripe"
20665;19885;08/11/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
20670;19886;08/11/2024;0.000000;0.000000;0.000000;Expédié;Chèque
20672;19887;08/11/2024;0.000000;0.000000;0.000000;Expédié;Chèque
20673;19888;08/11/2024;0.000000;0.000000;0.000000;Livré;Chèque
20674;19889;08/11/2024;0.000000;0.000000;0.000000;Livré;Chèque
20675;19890;08/11/2024;8.350000;7.520000;0.830000;Livré;"Link via Stripe"
20676;19891;08/11/2024;23.250000;21.640000;1.610000;Livré;"Link via Stripe"
20677;19892;08/11/2024;43.650000;40.800000;2.850000;Livré;"Card via Stripe"
20678;19893;08/11/2024;9.950000;8.870000;1.080000;Livré;"Link via Stripe"
20679;19894;08/11/2024;35.650000;29.710000;5.940000;Livré;"Card via Stripe"
20680;19895;08/11/2024;4.950000;4.130000;0.820000;Livré;"Card via Stripe"
20681;19896;09/11/2024;22.850000;20.740000;2.110000;Livré;"Link via Stripe"
20682;19897;09/11/2024;45.850000;43.820000;2.030000;Livré;"Card via Stripe"
20683;19898;09/11/2024;10.350000;9.420000;0.930000;Livré;"Card via Stripe"
20684;19899;09/11/2024;24.950000;22.970000;1.980000;Livré;"Link via Stripe"
20685;19900;09/11/2024;32.850000;27.380000;5.470000;Livré;"Link via Stripe"
20686;19901;10/11/2024;31.750000;29.530000;2.220000;Livré;"Card via Stripe"
20687;19902;10/11/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
20688;19903;10/11/2024;141.200000;136.840000;4.360000;Livré;"Card via Stripe"
20689;19904;10/11/2024;62.900000;60.550000;2.350000;Livré;PayPal
20690;19905;11/11/2024;12.850000;11.500000;1.350000;Livré;"Link via Stripe"
20691;19906;11/11/2024;10.950000;9.130000;1.820000;Livré;"Card via Stripe"
20692;19907;11/11/2024;66.000000;63.340000;2.660000;Livré;"Card via Stripe"
20693;19908;11/11/2024;100.000000;94.670000;5.330000;Livré;"Card via Stripe"
20694;19909;11/11/2024;81.850000;81.850000;0.000000;Livré;PayPal
20695;19910;11/11/2024;34.950000;32.450000;2.500000;Livré;"Card via Stripe"
20696;19911;11/11/2024;74.950000;70.480000;4.470000;Livré;"Card via Stripe"
20697;19912;11/11/2024;35.750000;33.200000;2.550000;Livré;"Link via Stripe"
20698;19913;11/11/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
20699;19914;11/11/2024;11.000000;11.000000;0.000000;Livré;PayPal
20700;19915;12/11/2024;23.550000;21.640000;1.910000;Livré;"Card via Stripe"
20706;19916;12/11/2024;52.700000;49.830000;2.870000;Livré;"Card via Stripe"
20710;19917;12/11/2024;4.950000;4.130000;0.820000;Livré;"Card via Stripe"
20713;19918;12/11/2024;15.000000;13.830000;1.170000;Expédié;Espèces
20714;19919;12/11/2024;33.350000;28.940000;4.410000;Livré;"Link via Stripe"
20715;19920;12/11/2024;34.650000;32.270000;2.380000;Livré;"Card via Stripe"
20716;19921;12/11/2024;34.950000;32.450000;2.500000;Livré;"Link via Stripe"
20717;19922;12/11/2024;11.000000;11.000000;0.000000;Livré;"Card via Stripe"
20718;19923;12/11/2024;26.750000;24.790000;1.960000;Livré;"Card via Stripe"
20719;19924;12/11/2024;13.350000;12.260000;1.090000;Livré;"Link via Stripe"
20720;19925;12/11/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
20721;19926;12/11/2024;55.900000;55.470000;0.430000;Livré;"Link via Stripe"
20722;19927;12/11/2024;72.600000;69.730000;2.870000;Livré;PayPal
20726;19928;13/11/2024;50.650000;48.100000;2.550000;Livré;"Card via Stripe"
20727;19929;13/11/2024;153.800000;144.980000;8.820000;Livré;"Card via Stripe"
20728;19930;13/11/2024;20.380000;20.380000;0.000000;Livré;"Link via Stripe"
20729;19931;13/11/2024;30.550000;28.270000;2.280000;Livré;"Card via Stripe"
20730;19932;13/11/2024;25.750000;23.720000;2.030000;Livré;PayPal
20731;19933;13/11/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
20732;19934;13/11/2024;53.900000;49.910000;3.990000;Livré;"Link via Stripe"
20733;19935;13/11/2024;71.000000;67.180000;3.820000;Livré;PayPal
20725;19936;13/11/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20724;19937;13/11/2024;150.000000;146.350000;3.650000;Livré;Chèque
20723;19938;13/11/2024;34.950000;32.450000;2.500000;Livré;Chèque
20712;19939;13/11/2024;85.000000;80.570000;4.430000;Livré;Chèque
20711;19940;13/11/2024;100.000000;100.000000;0.000000;Livré;Chèque
20709;19941;13/11/2024;10.000000;10.000000;0.000000;Livré;Chèque
20708;19942;13/11/2024;23.800000;22.630000;1.170000;Expédié;Chèque
20707;19943;13/11/2024;30.000000;30.000000;0.000000;Livré;Chèque
20705;19944;13/11/2024;65.950000;62.420000;3.530000;Livré;Chèque
20704;19945;13/11/2024;42.750000;39.310000;3.440000;Livré;Chèque
20703;19946;13/11/2024;62.450000;60.070000;2.380000;Livré;Chèque
20702;19947;13/11/2024;52.850000;49.780000;3.070000;Livré;Chèque
20701;19948;13/11/2024;15.000000;15.000000;0.000000;Livré;Chèque
20671;19949;13/11/2024;13.800000;12.630000;1.170000;Expédié;Chèque
20669;19950;13/11/2024;70.000000;66.350000;3.650000;Livré;Chèque
20668;19951;13/11/2024;120.000000;118.830000;1.170000;Expédié;Chèque
20667;19952;13/11/2024;13.800000;12.630000;1.170000;Livré;Chèque
20666;19953;13/11/2024;5.000000;5.000000;0.000000;Livré;Chèque
20662;19954;13/11/2024;30.950000;29.168333;1.781667;Livré;Chèque
20661;19955;13/11/2024;15.000000;13.630000;1.370000;Expédié;Chèque
20660;19956;13/11/2024;12.800000;11.796667;1.003333;Expédié;Chèque
